,ma30_50_signal,ma30_200_signal,ma50_200_signal,Obv_signal,sma100_signal,macd_signal,adx_signal,stoch_signal,roc_signal,rsi_signal,cci_signal,atr_signal,wpr_signal,bb_signal,Close
261,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,74.05000305175781
262,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,75.18000030517578
263,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,76.23999786376953
264,0,0,0,0,1,0,0,-1,1,0,0,0,0,0,76.73999786376953
265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.6500015258789
266,0,0,0,1,1,0,0,0,-1,0,0,0,0,0,77.83000183105469
267,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,77.5
268,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,75.77999877929688
269,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,76.23999786376953
270,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,78.0
271,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,75.91000366210938
272,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,74.98999786376953
273,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,75.4000015258789
274,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,75.62999725341797
275,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,75.61000061035156
276,-1,0,0,0,-1,-1,0,0,0,0,0,0,1,0,74.47000122070312
277,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,74.44000244140625
278,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,75.19000244140625
279,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,76.51000213623047
280,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,76.2300033569336
281,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,75.73999786376953
282,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,75.5999984741211
283,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.70999908447266
284,0,0,0,1,1,0,0,0,0,0,-1,0,-1,0,79.41999816894531
285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.9000015258789
286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.83999633789062
287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.44999694824219
288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.55999755859375
289,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.41000366210938
290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.97000122070312
291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.75
292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.5999984741211
293,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.9000015258789
294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81.20999908447266
295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.01000213623047
296,1,0,0,0,1,1,0,0,0,0,0,0,0,0,79.44000244140625
297,0,0,0,0,1,0,0,1,-1,0,1,0,1,0,77.55000305175781
298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.56999969482422
299,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.93000030517578
300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.05000305175781
301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.06999969482422
302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.36000061035156
303,0,0,0,0,1,0,0,0,1,0,0,0,0,0,80.91000366210938
304,0,0,0,0,1,0,0,0,0,0,-1,0,-1,0,82.75
305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.80000305175781
306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.43000030517578
307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.30999755859375
308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.91999816894531
309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.01000213623047
310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.30000305175781
311,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.19999694824219
312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.22000122070312
313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81.66999816894531
314,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,81.55999755859375
315,0,0,0,0,1,0,0,0,0,0,0,0,0,1,82.44000244140625
316,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.31999969482422
317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.27999877929688
318,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,82.16999816894531
319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.04000091552734
320,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.01000213623047
321,0,0,0,0,1,0,0,0,1,0,0,0,0,0,83.5199966430664
322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.70999908447266
323,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.30999755859375
324,0,0,0,0,1,0,0,0,-1,0,1,0,1,0,80.77999877929688
325,0,0,0,0,1,0,0,0,1,0,0,0,0,0,83.08999633789062
326,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,83.62000274658203
327,0,0,0,1,1,0,0,-1,0,0,0,0,-1,0,84.62999725341797
328,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,82.41000366210938
329,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,81.52999877929688
330,0,0,0,0,1,0,0,1,0,0,0,0,0,0,81.91000366210938
331,0,0,0,0,1,0,0,0,0,0,1,0,1,0,80.68000030517578
332,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.47000122070312
333,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,78.7699966430664
334,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,78.98999786376953
335,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,78.80999755859375
336,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,77.55999755859375
337,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,78.0999984741211
338,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,78.43000030517578
339,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,78.51000213623047
340,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,78.01000213623047
341,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,77.45999908447266
342,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,78.44000244140625
343,0,0,0,1,1,0,0,0,1,0,0,0,0,0,81.37000274658203
344,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,80.41999816894531
345,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,80.87999725341797
346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.62999725341797
347,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,80.55000305175781
348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.4800033569336
